Company Name,Company ID,Country,Contract ID,Previous Contract ID,Contract Start,Contract End,Subscription Tier,Price of Subscription
Lopez Ltd,C014,Cambodia,52d51517-8ae9-421c-8d4d-e368c640c003,3ec09cbc-7781-4bac-95d3-5c6a9ff3ad6a,2023-11-01 00:00:00.000000,2024-10-31 00:00:00.000000,Tier 1,1000
Lopez Ltd,C014,Cambodia,e5c1cc7a-0724-45b5-9938-c792c0e70bd5,3ec09cbc-7781-4bac-95d3-5c6a9ff3ad6a,2024-11-01 00:00:00.000000,2025-11-01 00:00:00.000000,Tier 1,1000
Lopez Ltd,C014,Cambodia,3ace0baa-9d5a-4045-8d1b-09b09a5ef594,64545a12-ec64-48e8-a166-7724eb22e577,2023-12-19 00:00:00.000000,2024-12-18 00:00:00.000000,Tier 2,2000
Lopez Ltd,C014,Cambodia,269bf12d-2889-48ca-a1a3-8b645ad87c15,64545a12-ec64-48e8-a166-7724eb22e577,2024-12-19 00:00:00.000000,2025-12-19 00:00:00.000000,Tier 2,2000
Snyder-Meyer,C015,Haiti,718d405d-b6c5-49ad-8045-8763eb68538c,7dfd9890-87c1-46e0-bd4a-78b3116d7f88,2023-05-17 00:00:00.000000,2024-05-16 00:00:00.000000,Tier 1,500
Snyder-Meyer,C015,Haiti,4a80f004-a6e9-434e-8079-68985361c402,7dfd9890-87c1-46e0-bd4a-78b3116d7f88,2024-05-17 00:00:00.000000,2025-05-17 00:00:00.000000,Tier 1,500
Snyder-Meyer,C015,Haiti,e4d57075-5001-410a-9adb-d5def380faac,dc54cd01-409e-4bec-a69b-24a9fc6820ae,2023-02-20 00:00:00.000000,2024-02-20 00:00:00.000000,Tier 3,6000
Snyder-Meyer,C015,Haiti,ea8f9079-6659-4622-9c93-107bcd438b01,dc54cd01-409e-4bec-a69b-24a9fc6820ae,2024-02-20 00:00:00.000000,2025-02-19 00:00:00.000000,Tier 3,6000
"Cain, Mills and Wilkinson",C016,United States Virgin Islands,d5aa528e-8dc5-4fe5-a681-c387332b5010,a322d721-ad89-46ad-920c-36697359f975,2023-07-30 00:00:00.000000,2024-07-29 00:00:00.000000,Tier 3,6000
"Cain, Mills and Wilkinson",C016,United States Virgin Islands,4baf729f-f60b-41b5-b0e8-33821a62cd31,a322d721-ad89-46ad-920c-36697359f975,2024-07-30 00:00:00.000000,2025-07-30 00:00:00.000000,Tier 3,6000
"Cain, Mills and Wilkinson",C016,United States Virgin Islands,1d9e5495-fbc2-4138-8a96-5f28d71b1fa3,dd3e1f34-5346-4512-a49f-d4ec1feca19a,2023-04-20 00:00:00.000000,2024-04-19 00:00:00.000000,Tier 3,1500
"Cain, Mills and Wilkinson",C016,United States Virgin Islands,d8888592-67c8-4950-bc5a-c0bee116dfaa,dd3e1f34-5346-4512-a49f-d4ec1feca19a,2024-04-20 00:00:00.000000,2025-04-20 00:00:00.000000,Tier 3,1500
"Davies, Holt and Todd",C017,Kyrgyz Republic,8955ab5f-5226-4298-8d29-127855219d10,d5021d87-493a-441c-b716-5f9af8bc75b1,2023-01-13 00:00:00.000000,2024-01-13 00:00:00.000000,Tier 3,3000
"Davies, Holt and Todd",C017,Kyrgyz Republic,c5c3db9e-8445-4320-b571-1b8241c59ba8,d5021d87-493a-441c-b716-5f9af8bc75b1,2024-01-13 00:00:00.000000,2025-01-12 00:00:00.000000,Tier 3,3000
"Davies, Holt and Todd",C017,Kyrgyz Republic,d26b724f-5ba9-43ed-81d2-baa10e7d5285,e98d5eb6-7529-436c-8355-8bee4f2ded33,2023-12-25 00:00:00.000000,2024-12-24 00:00:00.000000,Tier 3,6000
"Davies, Holt and Todd",C017,Kyrgyz Republic,6d6734da-792c-4f9c-a217-5e5e5b422352,e98d5eb6-7529-436c-8355-8bee4f2ded33,2024-12-25 00:00:00.000000,2025-12-25 00:00:00.000000,Tier 3,6000
"Davies, Holt and Todd",C017,Kyrgyz Republic,34bcbceb-6384-4d1f-bb82-18c94e46f383,10696440-f4c8-44fe-9363-86cbce231fae,2023-07-21 00:00:00.000000,2024-07-20 00:00:00.000000,Tier 1,1000
"Davies, Holt and Todd",C017,Kyrgyz Republic,1620f16b-d258-44fd-8d5b-cc6e4783a881,10696440-f4c8-44fe-9363-86cbce231fae,2024-07-21 00:00:00.000000,2025-07-21 00:00:00.000000,Tier 1,1000
Jones-Hall,C018,Kenya,2867bde8-a32e-4d85-a300-ab1ab54e658e,73e1264d-93e5-4c53-a8da-7430cccfd8a1,2023-02-05 00:00:00.000000,2024-02-05 00:00:00.000000,Tier 1,2000
Jones-Hall,C018,Kenya,dbcb95b2-1267-45b5-ad1b-dda6fd2f1afa,73e1264d-93e5-4c53-a8da-7430cccfd8a1,2024-02-05 00:00:00.000000,2025-02-04 00:00:00.000000,Tier 1,2000
Jones-Hall,C018,Kenya,409b39f4-5168-406b-af46-b75d0ab20906,583d17e7-c6f3-4f53-af29-fb44ebe3d622,2023-02-25 00:00:00.000000,2024-02-25 00:00:00.000000,Tier 3,6000
Jones-Hall,C018,Kenya,db040036-5dd9-46da-be84-f63435a6de18,583d17e7-c6f3-4f53-af29-fb44ebe3d622,2024-02-25 00:00:00.000000,2025-02-24 00:00:00.000000,Tier 3,6000
Tucker LLC,C019,Andorra,318da004-598e-4aa6-8a61-32400b87bb04,03632f86-613f-4278-992f-826c66728261,2023-09-27 00:00:00.000000,2024-09-26 00:00:00.000000,Tier 2,2000
Tucker LLC,C019,Andorra,7d45f106-51a8-4ea0-9002-aab0a482d20f,03632f86-613f-4278-992f-826c66728261,2024-09-27 00:00:00.000000,2025-09-27 00:00:00.000000,Tier 2,2000
"Neal, Robinson and Cox",C020,Niger,c2589722-dbc5-4076-8516-5e660d26475e,6986d1c4-b539-49b9-bd7f-567525dca08f,2023-04-09 00:00:00.000000,2024-04-08 00:00:00.000000,Tier 3,1500
"Neal, Robinson and Cox",C020,Niger,592c68cd-ec5d-4565-b47c-86a6a5e827fb,6986d1c4-b539-49b9-bd7f-567525dca08f,2024-04-09 00:00:00.000000,2025-04-09 00:00:00.000000,Tier 3,1500
Clark-Walker,C021,Germany,2e47ddfb-2208-4aad-af01-48bc9e7ab7aa,7d0e2fef-7e12-4fe4-82d3-d7ad3747dd48,2023-12-31 00:00:00.000000,2024-12-30 00:00:00.000000,Tier 1,1000
Clark-Walker,C021,Germany,3b6f7588-9c6f-4e23-8f00-890816cd0558,7d0e2fef-7e12-4fe4-82d3-d7ad3747dd48,2024-12-31 00:00:00.000000,2025-12-31 00:00:00.000000,Tier 1,1000
"Oliver, Adams and Johnson",C022,Tajikistan,324ccdee-2540-4bc0-9d9b-1bbd70876038,d4114989-b029-40ba-9819-8be21f47dd26,2023-03-14 00:00:00.000000,2024-03-13 00:00:00.000000,Tier 1,1000
"Oliver, Adams and Johnson",C022,Tajikistan,37aa0eac-c2d7-40ba-8cc5-5633fa9e6588,d4114989-b029-40ba-9819-8be21f47dd26,2024-03-14 00:00:00.000000,2025-03-14 00:00:00.000000,Tier 1,1000
"Oliver, Adams and Johnson",C022,Tajikistan,305d4599-bca1-4104-ae29-977cb7a2da82,e7c2af1e-c7e2-465f-b9c2-d7b50875a73c,2023-07-09 00:00:00.000000,2024-07-08 00:00:00.000000,Tier 2,2000
"Oliver, Adams and Johnson",C022,Tajikistan,b0dd0552-d38a-4f42-b58a-8ce24309cc28,e7c2af1e-c7e2-465f-b9c2-d7b50875a73c,2024-07-09 00:00:00.000000,2025-07-09 00:00:00.000000,Tier 2,2000
"Oliver, Adams and Johnson",C022,Tajikistan,0696b530-415d-4763-9bf0-45dc31e9cf4a,14b0c0c6-c214-497f-a858-5bca8caaa8c3,2023-01-03 00:00:00.000000,2024-01-03 00:00:00.000000,Tier 3,3000
"Oliver, Adams and Johnson",C022,Tajikistan,270c77ac-92f1-4b8f-8a7b-0e752b223698,14b0c0c6-c214-497f-a858-5bca8caaa8c3,2024-01-03 00:00:00.000000,2025-01-02 00:00:00.000000,Tier 3,3000
Torres-Brady,C023,Cook Islands,b56f7d83-88d0-4601-b96b-5b51044bfd96,ab144d36-e642-4598-9bdd-e203bd604d33,2023-04-18 00:00:00.000000,2024-04-17 00:00:00.000000,Tier 3,1500
Torres-Brady,C023,Cook Islands,884f57c6-e547-44ca-bed4-a092a34547fd,ab144d36-e642-4598-9bdd-e203bd604d33,2024-04-18 00:00:00.000000,2025-04-18 00:00:00.000000,Tier 3,1500
"Soto, Smith and Burns",C024,El Salvador,c281f7b0-37b5-40d3-a14e-04edff11e715,a0e7f509-f38d-4c76-880c-d175904dbbd4,2023-08-03 00:00:00.000000,2024-08-02 00:00:00.000000,Tier 1,500
"Soto, Smith and Burns",C024,El Salvador,f3bb66e9-b02b-47b5-8c9e-5e62f618fd55,a0e7f509-f38d-4c76-880c-d175904dbbd4,2024-08-03 00:00:00.000000,2025-08-03 00:00:00.000000,Tier 1,500
"Soto, Smith and Burns",C024,El Salvador,f317690a-83e7-4650-9d94-7273567152c0,577043c0-b6d6-4a2a-86a0-ce3cc68ddaeb,2023-10-24 00:00:00.000000,2024-10-23 00:00:00.000000,Tier 3,3000
"Soto, Smith and Burns",C024,El Salvador,c9a58e83-e68f-4d43-af40-6bdb87c4389e,577043c0-b6d6-4a2a-86a0-ce3cc68ddaeb,2024-10-24 00:00:00.000000,2025-10-24 00:00:00.000000,Tier 3,3000
"Soto, Smith and Burns",C024,El Salvador,fddcac9f-742a-4023-8263-ef68e4411bac,9efec0df-69e9-4298-afe4-36434e136126,2023-06-19 00:00:00.000000,2024-06-18 00:00:00.000000,Tier 3,6000
"Soto, Smith and Burns",C024,El Salvador,a7e6a7ed-0cb4-4927-bd9b-b3161ef0361c,9efec0df-69e9-4298-afe4-36434e136126,2024-06-19 00:00:00.000000,2025-06-19 00:00:00.000000,Tier 3,6000
"Chambers, Novak and Baker",C025,Malta,93faada3-a8d3-476a-b197-e1b2fbcc5f4c,7017d78b-b971-41d1-8291-0b934c440644,2023-03-24 00:00:00.000000,2024-03-23 00:00:00.000000,Tier 3,3000
"Chambers, Novak and Baker",C025,Malta,b936e71c-1cdb-4da5-8071-39bcedf9a908,7017d78b-b971-41d1-8291-0b934c440644,2024-03-24 00:00:00.000000,2025-03-24 00:00:00.000000,Tier 3,3000
"Chambers, Novak and Baker",C025,Malta,0a580833-0371-4c24-a477-7cf56895a4e2,5f561582-917b-478f-aa3e-b6242ff41f33,2024-03-01 00:00:00.000000,2025-03-01 00:00:00.000000,Tier 3,6000
"Chambers, Novak and Baker",C025,Malta,67e4c0c5-4a77-4c77-9ccc-ee2a84d7ebd9,5f561582-917b-478f-aa3e-b6242ff41f33,2024-02-29 00:00:00.000000,2025-02-28 00:00:00.000000,Tier 3,6000
"Myers, Wilson and Randolph",C026,Eritrea,6f7f0f4c-13a4-4e13-b31e-05d849283067,602bc573-afad-4b1a-ab3f-c7fb0815fbe7,2023-10-24 00:00:00.000000,2024-10-23 00:00:00.000000,Tier 2,2000
"Myers, Wilson and Randolph",C026,Eritrea,ebde7339-60bc-4957-802c-f5b1206e5fd8,602bc573-afad-4b1a-ab3f-c7fb0815fbe7,2024-10-24 00:00:00.000000,2025-10-24 00:00:00.000000,Tier 2,2000
"Myers, Wilson and Randolph",C026,Eritrea,1623e665-f13d-4f15-acbd-93ff9d378d7d,196c57cf-0b0d-41cd-a33a-64af2bd34a50,2023-11-25 00:00:00.000000,2024-11-24 00:00:00.000000,Tier 3,3000
"Myers, Wilson and Randolph",C026,Eritrea,2a5bce95-2da2-40cc-bb82-1bc99664d666,196c57cf-0b0d-41cd-a33a-64af2bd34a50,2024-11-25 00:00:00.000000,2025-11-25 00:00:00.000000,Tier 3,3000
"Myers, Wilson and Randolph",C026,Eritrea,ae4cda4d-485d-451c-a9da-089d12c9e6f7,b0d3f6a8-218a-4bb6-ad3c-1207afc967e2,2023-02-24 00:00:00.000000,2024-02-24 00:00:00.000000,Tier 3,6000
"Myers, Wilson and Randolph",C026,Eritrea,bbf13b2f-3c14-4dab-99a3-0878771c62b3,b0d3f6a8-218a-4bb6-ad3c-1207afc967e2,2024-02-24 00:00:00.000000,2025-02-23 00:00:00.000000,Tier 3,6000
Bishop PLC,C027,Micronesia,9bdfc11f-3ac6-49d6-8372-56ccf812bf87,6223615f-1d59-44d8-b05e-8bc7034bd439,2023-05-30 00:00:00.000000,2024-05-29 00:00:00.000000,Tier 3,3000
Bishop PLC,C027,Micronesia,4b638cb6-cd2c-48b1-88da-73b0851e0b6c,6223615f-1d59-44d8-b05e-8bc7034bd439,2024-05-30 00:00:00.000000,2025-05-30 00:00:00.000000,Tier 3,3000
Bishop PLC,C027,Micronesia,7ea0997e-1813-47fb-981d-b04b28ebe715,ca8694c8-42bf-4b74-9cb9-3c88a36af2bc,2023-11-18 00:00:00.000000,2024-11-17 00:00:00.000000,Tier 1,500
Bishop PLC,C027,Micronesia,4b3beab7-bd2f-4f82-bf94-a7b864d8a9cd,ca8694c8-42bf-4b74-9cb9-3c88a36af2bc,2024-11-18 00:00:00.000000,2025-11-18 00:00:00.000000,Tier 1,500
Cross-Maldonado,C028,Greece,afa0010d-e6c0-4397-928d-2b5ad522d949,a0f67fe4-ca44-467a-b26d-fe2ef187a2b9,2023-11-02 00:00:00.000000,2024-11-01 00:00:00.000000,Tier 3,1500
Cross-Maldonado,C028,Greece,02a4eeee-59cf-4da5-b3a0-e35b86fc1978,a0f67fe4-ca44-467a-b26d-fe2ef187a2b9,2024-11-02 00:00:00.000000,2025-11-02 00:00:00.000000,Tier 3,1500
Cross-Maldonado,C028,Greece,c24707a1-30d4-4f9d-8214-ec15c512f5c3,d052d495-7c27-4e1b-814d-4cd98a3e6372,2023-10-08 00:00:00.000000,2024-10-07 00:00:00.000000,Tier 1,1000
Cross-Maldonado,C028,Greece,5a6b1e01-4e8b-4b97-a7ee-8fb9ec9cd7c5,d052d495-7c27-4e1b-814d-4cd98a3e6372,2024-10-08 00:00:00.000000,2025-10-08 00:00:00.000000,Tier 1,1000
Cross-Maldonado,C028,Greece,0adf146a-0c6e-4e26-9498-6e97c70e908a,0b233033-6267-4051-b804-17c31cd936a2,2023-02-01 00:00:00.000000,2024-02-01 00:00:00.000000,Tier 3,6000
Cross-Maldonado,C028,Greece,97a5f7ec-b5ef-4247-84e2-704753bb0749,0b233033-6267-4051-b804-17c31cd936a2,2024-02-01 00:00:00.000000,2025-01-31 00:00:00.000000,Tier 3,6000
"Smith, Kidd and Roberts",C029,Martinique,05ef26d7-1e31-46f6-a20a-41f2f6445b11,d256bd12-0650-4a48-90e5-db61332681d5,2023-09-24 00:00:00.000000,2024-09-23 00:00:00.000000,Tier 2,4000
"Smith, Kidd and Roberts",C029,Martinique,424e726b-6596-4b1a-a655-9aa9f2371981,d256bd12-0650-4a48-90e5-db61332681d5,2024-09-24 00:00:00.000000,2025-09-24 00:00:00.000000,Tier 2,4000
"Smith, Kidd and Roberts",C029,Martinique,dd034b0e-5e21-4b7b-bd63-e4c47ea796b3,9dd33db3-4aaf-4882-a83f-c11a3a72419c,2023-12-07 00:00:00.000000,2024-12-06 00:00:00.000000,Tier 3,3000
"Smith, Kidd and Roberts",C029,Martinique,a373d443-d652-4ff7-b04f-aa7bd090034f,9dd33db3-4aaf-4882-a83f-c11a3a72419c,2024-12-07 00:00:00.000000,2025-12-07 00:00:00.000000,Tier 3,3000
"Wood, Daniels and Choi",C030,Slovenia,5215d94a-1c5f-4441-9b36-f0c7953e06dc,0ae5cd24-07c5-4543-ab1e-3c93f135af73,2023-02-26 00:00:00.000000,2024-02-26 00:00:00.000000,Tier 3,3000
"Wood, Daniels and Choi",C030,Slovenia,be388e5a-7cd8-4633-94dc-301e93fccc50,0ae5cd24-07c5-4543-ab1e-3c93f135af73,2024-02-26 00:00:00.000000,2025-02-25 00:00:00.000000,Tier 3,3000
"Wood, Daniels and Choi",C030,Slovenia,10765230-744b-47eb-8fb5-1e27670f2dfd,9b896399-5607-4d4e-bbbc-71836dc26dfe,2023-08-11 00:00:00.000000,2024-08-10 00:00:00.000000,Tier 2,4000
"Wood, Daniels and Choi",C030,Slovenia,9ce44b4a-1be4-4864-a7d6-6757b28493d3,9b896399-5607-4d4e-bbbc-71836dc26dfe,2024-08-11 00:00:00.000000,2025-08-11 00:00:00.000000,Tier 2,4000
Gonzalez-Boyle,C031,Ghana,2c713675-d306-4201-bb78-81c2ebf2a74d,d9169632-7210-4620-8620-e4a99b0e4617,2023-12-08 00:00:00.000000,2024-12-07 00:00:00.000000,Tier 1,1000
Gonzalez-Boyle,C031,Ghana,60d4c4d3-509f-452d-bb9a-eeb4112382c7,d9169632-7210-4620-8620-e4a99b0e4617,2024-12-08 00:00:00.000000,2025-12-08 00:00:00.000000,Tier 1,1000
Gray Inc,C032,Zimbabwe,3e748ce0-37b0-4d96-803f-b4e22bb6e23e,031b32a9-2ba0-4103-a09d-55761cd56007,2023-07-16 00:00:00.000000,2024-07-15 00:00:00.000000,Tier 3,6000
Gray Inc,C032,Zimbabwe,0038a17d-ab2f-4364-abd2-f3cf7ef1e922,031b32a9-2ba0-4103-a09d-55761cd56007,2024-07-16 00:00:00.000000,2025-07-16 00:00:00.000000,Tier 3,6000
Gray Inc,C032,Zimbabwe,fbdfaf3c-4430-4ef3-8a12-2886b41f2492,dd66a786-23ed-4f26-9d3b-887c4cfd21be,2023-05-21 00:00:00.000000,2024-05-20 00:00:00.000000,Tier 3,3000
Gray Inc,C032,Zimbabwe,5b29ede6-fde4-4570-b68c-4302ce5b255b,dd66a786-23ed-4f26-9d3b-887c4cfd21be,2024-05-21 00:00:00.000000,2025-05-21 00:00:00.000000,Tier 3,3000
Gray Inc,C032,Zimbabwe,eb80fad3-b43a-4baa-b052-59265e374829,e44e65c5-3227-4c62-98b4-079435879902,2023-09-27 00:00:00.000000,2024-09-26 00:00:00.000000,Tier 1,500
Gray Inc,C032,Zimbabwe,e9c0cdb0-f821-433b-b252-b0c14df78e1a,e44e65c5-3227-4c62-98b4-079435879902,2024-09-27 00:00:00.000000,2025-09-27 00:00:00.000000,Tier 1,500
Phillips-Villa,C033,Gibraltar,7d1a142b-1863-49c9-bc39-468bb0443cdd,e24eee99-f6ef-4c04-ad41-d3f337b49253,2023-06-28 00:00:00.000000,2024-06-27 00:00:00.000000,Tier 2,1000
Phillips-Villa,C033,Gibraltar,e2c5ad3d-b4d2-46c8-9259-ebe00cd8ae63,e24eee99-f6ef-4c04-ad41-d3f337b49253,2024-06-28 00:00:00.000000,2025-06-28 00:00:00.000000,Tier 2,1000
Williams-Gray,C034,Azerbaijan,a00f1959-8e9b-4111-8b65-a05efe3edad0,49d294ef-75b6-4818-8b66-fc8d835bc5a1,2023-04-01 00:00:00.000000,2024-03-31 00:00:00.000000,Tier 1,1000
Williams-Gray,C034,Azerbaijan,8d19cb16-4998-4437-8c20-b9490bec4dfd,49d294ef-75b6-4818-8b66-fc8d835bc5a1,2024-04-01 00:00:00.000000,2025-04-01 00:00:00.000000,Tier 1,1000
Martin and Sons,C035,Burkina Faso,ddc36ce3-c216-468a-aa0c-e0de17dd1df1,1bfda3e3-42e3-4677-b861-9efe3f9d009b,2023-05-31 00:00:00.000000,2024-05-30 00:00:00.000000,Tier 2,2000
Martin and Sons,C035,Burkina Faso,ac568603-bb4e-4ee6-b528-bcdbb3121ab3,1bfda3e3-42e3-4677-b861-9efe3f9d009b,2024-05-31 00:00:00.000000,2025-05-31 00:00:00.000000,Tier 2,2000
Martin and Sons,C035,Burkina Faso,fb1af61d-0d0a-46e1-b8fa-fe602e73bbd8,20a41547-160f-4706-a540-5d0e41d7acf1,2023-08-02 00:00:00.000000,2024-08-01 00:00:00.000000,Tier 1,500
Martin and Sons,C035,Burkina Faso,6fcb9783-8303-4a1e-8ac3-41a1b99f3729,20a41547-160f-4706-a540-5d0e41d7acf1,2024-08-02 00:00:00.000000,2025-08-02 00:00:00.000000,Tier 1,500
Martin and Sons,C035,Burkina Faso,c160096b-7ea0-420b-9a3b-eab8d5d9930a,69bbdc34-eda5-40fc-b436-bb1d3c44d09a,2023-05-15 00:00:00.000000,2024-05-14 00:00:00.000000,Tier 3,3000
Martin and Sons,C035,Burkina Faso,1aea792d-efaf-49c1-a926-dc2a54ccc429,69bbdc34-eda5-40fc-b436-bb1d3c44d09a,2024-05-15 00:00:00.000000,2025-05-15 00:00:00.000000,Tier 3,3000
Dudley-Rowland,C036,Slovenia,58ba3fc2-42a9-457e-9cf4-fd44f03e84bd,d2881294-1960-42b3-8e0e-e429396409a8,2023-10-02 00:00:00.000000,2024-10-01 00:00:00.000000,Tier 1,500
Dudley-Rowland,C036,Slovenia,aa78e183-a5ac-44b1-a8ff-e5c1b4751bf1,d2881294-1960-42b3-8e0e-e429396409a8,2024-10-02 00:00:00.000000,2025-10-02 00:00:00.000000,Tier 1,500
Dudley-Rowland,C036,Slovenia,c81225d7-aa0b-47cc-8e3c-4ec172cf8258,ebf841d7-fb91-4a9a-9881-8462ce63556d,2023-05-21 00:00:00.000000,2024-05-20 00:00:00.000000,Tier 3,3000
Dudley-Rowland,C036,Slovenia,73aea282-15cf-494b-9262-497c1ba85f56,ebf841d7-fb91-4a9a-9881-8462ce63556d,2024-05-21 00:00:00.000000,2025-05-21 00:00:00.000000,Tier 3,3000
Dudley-Rowland,C036,Slovenia,82bda180-3823-45f1-b316-ee1fbcc4b088,d8d7ff6c-5bd0-40b8-b04c-aa3d71d09cc2,2023-03-06 00:00:00.000000,2024-03-05 00:00:00.000000,Tier 2,4000
Dudley-Rowland,C036,Slovenia,e54541af-2708-4e56-8d87-c144da35f513,d8d7ff6c-5bd0-40b8-b04c-aa3d71d09cc2,2024-03-06 00:00:00.000000,2025-03-06 00:00:00.000000,Tier 2,4000
"Nichols, Jimenez and Wells",C037,Guyana,9c2c275a-89f9-4a1e-b686-9d6c97da34ca,ab2335c3-ddfb-4efa-a07f-60bb4c740c7c,2023-02-27 00:00:00.000000,2024-02-27 00:00:00.000000,Tier 1,2000
"Nichols, Jimenez and Wells",C037,Guyana,d917e78a-8f15-410f-8e6c-999053ee6c75,ab2335c3-ddfb-4efa-a07f-60bb4c740c7c,2024-02-27 00:00:00.000000,2025-02-26 00:00:00.000000,Tier 1,2000
"Nichols, Jimenez and Wells",C037,Guyana,a1997f80-2394-41ea-8407-06494cd12d8a,53a3c7d1-92a7-4450-bb5d-f1c3468c058c,2023-01-19 00:00:00.000000,2024-01-19 00:00:00.000000,Tier 2,1000
"Nichols, Jimenez and Wells",C037,Guyana,d55be6fe-099f-4914-98c6-93217cdc9b60,53a3c7d1-92a7-4450-bb5d-f1c3468c058c,2024-01-19 00:00:00.000000,2025-01-18 00:00:00.000000,Tier 2,1000
Mckay-Khan,C038,Guam,a3791384-a0dd-45b1-ac73-84cce258a828,bee683af-b4bd-4fff-8a0d-d6f817dd269c,2023-09-22 00:00:00.000000,2024-09-21 00:00:00.000000,Tier 2,4000
Mckay-Khan,C038,Guam,103c0870-05ef-47d1-b51f-74ba1c48bb0c,bee683af-b4bd-4fff-8a0d-d6f817dd269c,2024-09-22 00:00:00.000000,2025-09-22 00:00:00.000000,Tier 2,4000
Mckay-Khan,C038,Guam,b2069dc3-9352-4589-acf8-4f78da5c9921,2dc77ff6-429c-4171-8703-34cb45db630d,2023-04-04 00:00:00.000000,2024-04-03 00:00:00.000000,Tier 3,6000
Mckay-Khan,C038,Guam,226faf08-b5e9-4c40-b835-4dc7fab1fb48,2dc77ff6-429c-4171-8703-34cb45db630d,2024-04-04 00:00:00.000000,2025-04-04 00:00:00.000000,Tier 3,6000
Mckay-Khan,C038,Guam,3972c056-61b0-41b0-adae-68db7f7cfaeb,5da8ce8e-89da-49a0-8267-839352b20dc2,2023-01-02 00:00:00.000000,2024-01-02 00:00:00.000000,Tier 1,500
Mckay-Khan,C038,Guam,f5bf09ad-be53-4a97-a602-7783142509df,5da8ce8e-89da-49a0-8267-839352b20dc2,2024-01-02 00:00:00.000000,2025-01-01 00:00:00.000000,Tier 1,500
Patel-Chen,C039,South Georgia and the South Sandwich Islands,8966532e-cfbe-4c96-9d15-931a7ec2224b,ac8fba4d-8865-45f6-b628-0328d101acef,2023-10-28 00:00:00.000000,2024-10-27 00:00:00.000000,Tier 1,2000
Patel-Chen,C039,South Georgia and the South Sandwich Islands,2f6fd880-af57-40c5-9fe7-85aaaf3c8063,ac8fba4d-8865-45f6-b628-0328d101acef,2024-10-28 00:00:00.000000,2025-10-28 00:00:00.000000,Tier 1,2000
Patel-Chen,C039,South Georgia and the South Sandwich Islands,9af5f2c3-3190-4c00-a6a5-7e4f66d5cf0b,bc503c89-e335-4d41-8360-87f96bcb297f,2023-04-14 00:00:00.000000,2024-04-13 00:00:00.000000,Tier 2,2000
Patel-Chen,C039,South Georgia and the South Sandwich Islands,a521dae1-a210-4545-a110-233656a00b70,bc503c89-e335-4d41-8360-87f96bcb297f,2024-04-14 00:00:00.000000,2025-04-14 00:00:00.000000,Tier 2,2000
Patel-Chen,C039,South Georgia and the South Sandwich Islands,7d8c7784-49a6-474e-977d-28e8d111330b,2914a310-eef1-4130-89d0-9c23f682c484,2023-12-07 00:00:00.000000,2024-12-06 00:00:00.000000,Tier 2,4000
Patel-Chen,C039,South Georgia and the South Sandwich Islands,d4c95561-d012-405e-a4ca-b4638723df64,2914a310-eef1-4130-89d0-9c23f682c484,2024-12-07 00:00:00.000000,2025-12-07 00:00:00.000000,Tier 2,4000
Fry Ltd,C040,Greece,e03060c7-6aa5-4c63-8dac-423453c6f594,7d95505e-7411-40a9-9524-b2ee0217f0b8,2023-03-16 00:00:00.000000,2024-03-15 00:00:00.000000,Tier 2,1000
Fry Ltd,C040,Greece,17fdb5f9-34ab-48d3-9695-b6b9e7959dac,7d95505e-7411-40a9-9524-b2ee0217f0b8,2024-03-16 00:00:00.000000,2025-03-16 00:00:00.000000,Tier 2,1000
Fry Ltd,C040,Greece,c5c17ef0-07a9-4ccd-8795-d935ac02935b,cef6b943-29bd-48d7-baf3-b5dabef10ad7,2023-10-15 00:00:00.000000,2024-10-14 00:00:00.000000,Tier 3,6000
Fry Ltd,C040,Greece,12648b15-2484-441f-9541-bb8bb6401253,cef6b943-29bd-48d7-baf3-b5dabef10ad7,2024-10-15 00:00:00.000000,2025-10-15 00:00:00.000000,Tier 3,6000
Fry Ltd,C040,Greece,c4d02c79-3cea-4273-87e0-624fc18cc675,48c58899-6564-4efe-ab0e-f8811503fff3,2023-04-15 00:00:00.000000,2024-04-14 00:00:00.000000,Tier 1,1000
Fry Ltd,C040,Greece,066e00ab-ac59-418b-b382-2a117ac86164,48c58899-6564-4efe-ab0e-f8811503fff3,2024-04-15 00:00:00.000000,2025-04-15 00:00:00.000000,Tier 1,1000
Nicholson-Williams,C041,Ghana,72aff816-fac2-4a15-aef5-4184b8722ced,7c259fb9-af37-4408-a4e8-836ac547c102,2023-06-16 00:00:00.000000,2024-06-15 00:00:00.000000,Tier 3,3000
Nicholson-Williams,C041,Ghana,f2c1c405-bf61-4e66-ad81-c7fb489d8dc3,7c259fb9-af37-4408-a4e8-836ac547c102,2024-06-16 00:00:00.000000,2025-06-16 00:00:00.000000,Tier 3,3000
Nicholson-Williams,C041,Ghana,2338bd38-eceb-4900-a68f-82b6218a4c57,e6d3f4f4-77d4-4ae7-95b4-d4e081959b17,2023-10-24 00:00:00.000000,2024-10-23 00:00:00.000000,Tier 1,2000
Nicholson-Williams,C041,Ghana,9895af5a-b956-4dea-b23e-ff12db63fa95,e6d3f4f4-77d4-4ae7-95b4-d4e081959b17,2024-10-24 00:00:00.000000,2025-10-24 00:00:00.000000,Tier 1,2000
